Id,Date,Rented_Bike_Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
1587,05/02/2018,3.5263605246161616,3,-11.3,54,0.6,2000,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes
1588,05/02/2018,3.044522437723423,4,-11.7,51,1.2,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes
1589,05/02/2018,3.6375861597263857,5,-11.6,45,2.4,2000,-21.1,0.0,0.0,0.0,Winter,No Holiday,Yes
1590,05/02/2018,4.709530201312334,6,-11.5,40,2.3,2000,-22.4,0.0,0.0,0.0,Winter,No Holiday,Yes
1591,05/02/2018,5.429345628954441,7,-11.6,44,1.6,2000,-21.4,0.0,0.0,0.0,Winter,No Holiday,Yes
1592,05/02/2018,6.073044534100405,8,-11.5,40,2.8,2000,-22.4,0.02,0.0,0.0,Winter,No Holiday,Yes
1593,05/02/2018,5.37989735354046,9,-11.1,38,2.4,1945,-22.6,0.43,0.0,0.0,Winter,No Holiday,Yes
1594,05/02/2018,4.820281565605037,10,-9.6,32,3.7,2000,-23.2,1.14,0.0,0.0,Winter,No Holiday,Yes
1595,05/02/2018,5.056245805348308,11,-8.5,27,4.7,1894,-24.2,1.73,0.0,0.0,Winter,No Holiday,Yes
1596,05/02/2018,5.062595033026967,12,-7.8,28,4.1,2000,-23.1,2.12,0.0,0.0,Winter,No Holiday,Yes
1597,05/02/2018,5.135798437050262,13,-7.0,25,4.2,1999,-23.7,2.29,0.0,0.0,Winter,No Holiday,Yes
1598,05/02/2018,5.14166355650266,14,-6.4,24,4.6,1970,-23.7,2.23,0.0,0.0,Winter,No Holiday,Yes
1599,05/02/2018,5.135798437050262,15,-5.7,25,4.4,1995,-22.6,1.94,0.0,0.0,Winter,No Holiday,Yes
1600,05/02/2018,5.298317366548036,16,-5.4,25,3.4,1985,-22.3,1.44,0.0,0.0,Winter,No Holiday,Yes
1601,05/02/2018,5.420534999272286,17,-6.4,28,4.5,2000,-21.9,0.81,0.0,0.0,Winter,No Holiday,Yes
1602,05/02/2018,5.963579343618446,18,-7.6,29,3.5,2000,-22.6,0.16,0.0,0.0,Winter,No Holiday,Yes
1603,05/02/2018,5.5093883366279774,19,-8.3,29,4.1,2000,-23.2,0.0,0.0,0.0,Winter,No Holiday,Yes
1604,05/02/2018,5.332718793265369,20,-9.1,35,3.8,2000,-21.7,0.0,0.0,0.0,Winter,No Holiday,Yes
1605,05/02/2018,5.181783550292085,21,-9.8,41,3.9,1949,-20.6,0.0,0.0,0.0,Winter,No Holiday,Yes
1606,05/02/2018,5.214935757608986,22,-10.3,43,3.7,1876,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes
1607,05/02/2018,4.7535901911063645,23,-10.5,47,2.8,1794,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes
1608,06/02/2018,4.844187086458591,0,-10.6,47,3.5,1803,-19.7,0.0,0.0,0.0,Winter,No Holiday,Yes
1609,06/02/2018,4.477336814478207,1,-10.9,36,3.3,2000,-23.0,0.0,0.0,0.0,Winter,No Holiday,Yes
1610,06/02/2018,4.0943445622221,2,-11.2,36,2.9,1981,-23.3,0.0,0.0,0.0,Winter,No Holiday,Yes
1611,06/02/2018,3.6109179126442243,3,-11.6,35,3.2,1992,-24.0,0.0,0.0,0.0,Winter,No Holiday,Yes
1612,06/02/2018,3.4965075614664802,4,-12.0,36,2.7,1998,-24.0,0.0,0.0,0.0,Winter,No Holiday,Yes
1613,06/02/2018,3.713572066704308,5,-12.3,37,2.9,2000,-24.0,0.0,0.0,0.0,Winter,No Holiday,Yes
1614,06/02/2018,4.553876891600541,6,-12.5,40,3.4,1991,-23.3,0.0,0.0,0.0,Winter,No Holiday,Yes
1615,06/02/2018,5.365976015021851,7,-12.7,41,3.7,1982,-23.2,0.0,0.0,0.0,Winter,No Holiday,Yes
1616,06/02/2018,6.0844994130751715,8,-12.7,41,3.1,2000,-23.2,0.02,0.0,0.0,Winter,No Holiday,Yes
1617,06/02/2018,5.384495062789089,9,-12.3,39,3.7,1984,-23.4,0.45,0.0,0.0,Winter,No Holiday,Yes
1618,06/02/2018,4.859812404361672,10,-11.3,35,4.2,1848,-23.7,1.15,0.0,0.0,Winter,No Holiday,Yes
1619,06/02/2018,5.170483995038151,11,-9.9,32,3.3,1863,-23.5,1.72,0.0,0.0,Winter,No Holiday,Yes
1620,06/02/2018,5.153291594497779,12,-8.2,31,2.7,1858,-22.3,2.09,0.0,0.0,Winter,No Holiday,Yes
1621,06/02/2018,5.111987788356544,13,-7.5,28,4.3,1904,-22.9,2.3,0.0,0.0,Winter,No Holiday,Yes
1622,06/02/2018,4.997212273764115,14,-7.0,26,4.4,1986,-23.3,2.24,0.0,0.0,Winter,No Holiday,Yes
1623,06/02/2018,5.147494476813453,15,-5.9,25,3.1,1936,-22.8,1.93,0.0,0.0,Winter,No Holiday,Yes
1624,06/02/2018,5.170483995038151,16,-5.9,24,3.5,2000,-23.2,1.44,0.0,0.0,Winter,No Holiday,Yes
1625,06/02/2018,5.429345628954441,17,-6.6,29,2.5,2000,-21.7,0.68,0.0,0.0,Winter,No Holiday,Yes
1626,06/02/2018,5.973809611869261,18,-7.6,36,3.3,2000,-20.1,0.11,0.0,0.0,Winter,No Holiday,Yes
1627,06/02/2018,5.529429087511423,19,-8.4,37,4.0,2000,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes
1628,06/02/2018,5.267858159063328,20,-9.6,34,2.6,2000,-22.5,0.0,0.0,0.0,Winter,No Holiday,Yes
1629,06/02/2018,5.170483995038151,21,-10.6,39,3.1,2000,-21.9,0.0,0.0,0.0,Winter,No Holiday,Yes
1630,06/02/2018,5.135798437050262,22,-11.1,43,1.8,1960,-21.2,0.0,0.0,0.0,Winter,No Holiday,Yes
1631,06/02/2018,4.672828834461906,23,-11.8,46,1.1,1860,-21.1,0.0,0.0,0.0,Winter,No Holiday,Yes
1632,07/02/2018,4.762173934797756,0,-12.3,47,0.4,1848,-21.3,0.0,0.0,0.0,Winter,No Holiday,Yes
1633,07/02/2018,4.574710978503383,1,-12.3,47,1.9,1837,-21.3,0.0,0.0,0.0,Winter,No Holiday,Yes
1634,07/02/2018,4.430816798843313,2,-12.5,50,1.0,1722,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes
1635,07/02/2018,3.9512437185814275,3,-12.5,49,1.5,1885,-21.0,0.0,0.0,0.0,Winter,No Holiday,Yes
1636,07/02/2018,3.5553480614894135,4,-13.1,54,0.7,1369,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes
1637,07/02/2018,3.828641396489095,5,-13.0,53,0.7,1810,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes
1638,07/02/2018,4.532599493153256,6,-13.2,50,0.5,1873,-21.4,0.0,0.0,0.0,Winter,No Holiday,Yes
1639,07/02/2018,5.3706380281276624,7,-13.2,56,0.9,1665,-20.1,0.0,0.0,0.0,Winter,No Holiday,Yes
1640,07/02/2018,6.152732694704104,8,-13.3,60,0.6,1598,-19.4,0.02,0.0,0.0,Winter,No Holiday,Yes
1641,07/02/2018,5.472270673671475,9,-12.0,50,1.3,1523,-20.3,0.43,0.0,0.0,Winter,No Holiday,Yes
1642,07/02/2018,5.049856007249537,10,-9.6,39,0.7,1580,-21.0,1.06,0.0,0.0,Winter,No Holiday,Yes
1643,07/02/2018,5.176149732573829,11,-7.0,28,3.3,1829,-22.4,1.56,0.0,0.0,Winter,No Holiday,Yes
1644,07/02/2018,5.241747015059643,12,-6.0,24,2.6,1964,-23.3,1.97,0.0,0.0,Winter,No Holiday,Yes
1645,07/02/2018,5.43372200355424,13,-4.5,23,2.6,1937,-22.5,2.12,0.0,0.0,Winter,No Holiday,Yes
1646,07/02/2018,5.298317366548036,14,-3.5,20,1.5,1976,-23.2,2.02,0.0,0.0,Winter,No Holiday,Yes
1647,07/02/2018,5.402677381872279,15,-2.1,20,2.3,1961,-22.1,1.87,0.0,0.0,Winter,No Holiday,Yes
1648,07/02/2018,5.484796933490655,16,-1.7,18,2.0,1919,-22.9,1.41,0.0,0.0,Winter,No Holiday,Yes
1649,07/02/2018,5.771441123130016,17,-2.3,20,2.2,1994,-22.2,0.77,0.0,0.0,Winter,No Holiday,Yes
1650,07/02/2018,6.1070228877422545,18,-4.0,27,2.5,2000,-20.2,0.16,0.0,0.0,Winter,No Holiday,Yes
1651,07/02/2018,5.638354669333745,19,-5.2,33,2.6,2000,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes
1652,07/02/2018,5.389071729816501,20,-5.8,44,2.1,1994,-16.1,0.0,0.0,0.0,Winter,No Holiday,Yes
1653,07/02/2018,5.4116460518550396,21,-6.3,48,2.2,1965,-15.5,0.0,0.0,0.0,Winter,No Holiday,Yes
1654,07/02/2018,5.303304908059076,22,-6.8,50,1.7,1856,-15.5,0.0,0.0,0.0,Winter,No Holiday,Yes
1655,07/02/2018,5.10594547390058,23,-7.6,50,1.0,1839,-16.2,0.0,0.0,0.0,Winter,No Holiday,Yes
1656,08/02/2018,4.919980925828125,0,-8.2,50,1.1,1850,-16.8,0.0,0.0,0.0,Winter,No Holiday,Yes
1657,08/02/2018,4.844187086458591,1,-8.5,60,1.2,1908,-14.8,0.0,0.0,0.0,Winter,No Holiday,Yes
1658,08/02/2018,4.6443908991413725,2,-8.3,65,0.4,1750,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes
1659,08/02/2018,4.060443010546419,3,-8.6,64,0.9,1754,-14.1,0.0,0.0,0.0,Winter,No Holiday,Yes
1660,08/02/2018,3.8501476017100584,4,-9.0,54,0.6,1833,-16.6,0.0,0.0,0.0,Winter,No Holiday,Yes
1661,08/02/2018,3.6888794541139363,5,-9.0,56,0.4,1678,-16.1,0.0,0.0,0.0,Winter,No Holiday,Yes
1662,08/02/2018,4.605170185988092,6,-9.3,61,0.7,1684,-15.4,0.0,0.0,0.0,Winter,No Holiday,Yes
1663,08/02/2018,5.545177444479562,7,-9.6,67,1.0,1503,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes
1664,08/02/2018,6.230481447578482,8,-9.7,65,0.8,1508,-15.0,0.02,0.0,0.0,Winter,No Holiday,Yes
1665,08/02/2018,5.602118820879701,9,-8.5,55,1.0,1482,-15.9,0.4,0.0,0.0,Winter,No Holiday,Yes
1666,08/02/2018,5.081404364984463,10,-6.3,46,1.3,1346,-16.0,1.01,0.0,0.0,Winter,No Holiday,Yes
1667,08/02/2018,5.384495062789089,11,-3.1,39,1.2,1495,-15.1,1.54,0.0,0.0,Winter,No Holiday,Yes
1668,08/02/2018,5.537334267018537,12,-1.5,35,1.2,1551,-15.0,1.9,0.0,0.0,Winter,No Holiday,Yes
1669,08/02/2018,5.602118820879701,13,0.3,30,1.4,1697,-15.2,2.11,0.0,0.0,Winter,No Holiday,Yes
1670,08/02/2018,5.537334267018537,14,0.9,25,2.4,1730,-16.9,2.09,0.0,0.0,Winter,No Holiday,Yes
1671,08/02/2018,5.659482215759621,15,1.4,25,2.2,1686,-16.5,1.81,0.0,0.0,Winter,No Holiday,Yes
1672,08/02/2018,5.652489180268651,16,2.0,25,2.3,1755,-16.0,1.3,0.0,0.0,Winter,No Holiday,Yes
1673,08/02/2018,5.823045895483019,17,1.5,24,1.9,1788,-16.9,0.72,0.0,0.0,Winter,No Holiday,Yes
1674,08/02/2018,6.336825731146441,18,-0.5,26,1.7,1999,-17.7,0.15,0.0,0.0,Winter,No Holiday,Yes
1675,08/02/2018,5.937536205082426,19,-1.8,35,1.4,1558,-15.2,0.0,0.0,0.0,Winter,No Holiday,Yes
1676,08/02/2018,5.627621113690637,20,-2.8,40,1.5,1593,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes
1677,08/02/2018,5.594711379601839,21,-3.3,42,1.1,1596,-14.4,0.0,0.0,0.0,Winter,No Holiday,Yes
1678,08/02/2018,5.455321115357702,22,-3.9,41,0.4,1462,-15.2,0.0,0.0,0.0,Winter,No Holiday,Yes
1679,08/02/2018,5.278114659230517,23,-4.3,44,0.7,1247,-14.7,0.0,0.0,0.0,Winter,No Holiday,Yes
1680,09/02/2018,5.187385805840755,0,-4.6,38,0.1,1551,-16.7,0.0,0.0,0.0,Winter,No Holiday,Yes
1681,09/02/2018,5.075173815233827,1,-4.8,44,1.1,1432,-15.2,0.0,0.0,0.0,Winter,No Holiday,Yes
1682,09/02/2018,4.68213122712422,2,-5.1,47,0.9,1460,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes
1683,09/02/2018,4.3694478524670215,3,-5.2,48,0.7,1309,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes
1684,09/02/2018,3.8501476017100584,4,-4.4,47,0.9,1343,-14.0,0.0,0.0,0.0,Winter,No Holiday,Yes
1685,09/02/2018,3.6109179126442243,5,-4.2,44,1.1,1196,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes
1686,09/02/2018,4.770684624465665,6,-4.0,41,0.8,1242,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes
1687,09/02/2018,5.6131281063880705,7,-3.6,42,0.9,1258,-14.6,0.0,0.0,0.0,Winter,No Holiday,Yes
1688,09/02/2018,6.380122536899765,8,-3.3,39,0.9,1279,-15.3,0.02,0.0,0.0,Winter,No Holiday,Yes
1689,09/02/2018,5.733341276897746,9,-2.4,36,1.2,1276,-15.4,0.2,0.0,0.0,Winter,No Holiday,Yes
1690,09/02/2018,5.298317366548036,10,-1.3,34,0.5,1192,-15.1,0.32,0.0,0.0,Winter,No Holiday,Yes
1691,09/02/2018,5.476463551931511,11,-0.2,31,0.8,1269,-15.3,0.5,0.0,0.0,Winter,No Holiday,Yes
1692,09/02/2018,5.564520407322694,12,1.6,28,0.5,1193,-14.9,0.88,0.0,0.0,Winter,No Holiday,Yes
1693,09/02/2018,5.594711379601839,13,2.6,27,0.8,1120,-14.5,0.82,0.0,0.0,Winter,No Holiday,Yes
1694,09/02/2018,5.648974238161206,14,4.0,25,0.9,1009,-14.3,1.06,0.0,0.0,Winter,No Holiday,Yes
1695,09/02/2018,5.755742213586912,15,5.0,24,1.0,1037,-13.9,1.16,0.0,0.0,Winter,No Holiday,Yes
1696,09/02/2018,5.768320995793772,16,6.0,28,1.7,1183,-11.1,1.03,0.0,0.0,Winter,No Holiday,Yes
1697,09/02/2018,6.0473721790462776,17,4.8,38,3.0,1582,-8.3,0.47,0.0,0.0,Winter,No Holiday,Yes
1698,09/02/2018,6.492239835020471,18,4.1,40,2.1,1327,-8.3,0.1,0.0,0.0,Winter,No Holiday,Yes
1699,09/02/2018,6.0112671744041615,19,3.3,58,1.7,1024,-4.1,0.0,0.0,0.0,Winter,No Holiday,Yes
1700,09/02/2018,5.733341276897746,20,3.0,61,1.9,842,-3.8,0.0,0.0,0.0,Winter,No Holiday,Yes
1701,09/02/2018,5.497168225293202,21,2.9,63,1.0,786,-3.4,0.0,0.0,0.0,Winter,No Holiday,Yes
1702,09/02/2018,5.575949103146316,22,2.5,66,1.1,759,-3.2,0.0,0.0,0.0,Winter,No Holiday,Yes
1703,09/02/2018,5.267858159063328,23,2.0,70,0.7,689,-2.9,0.0,0.0,0.0,Winter,No Holiday,Yes
1704,10/02/2018,5.288267030694535,0,1.5,71,1.1,590,-3.1,0.0,0.0,0.0,Winter,No Holiday,Yes
1705,10/02/2018,5.472270673671475,1,1.7,71,1.2,584,-3.0,0.0,0.0,0.0,Winter,No Holiday,Yes
1706,10/02/2018,5.135798437050262,2,1.9,71,1.5,584,-2.8,0.0,0.0,0.0,Winter,No Holiday,Yes
1707,10/02/2018,4.983606621708336,3,2.0,71,1.2,534,-2.7,0.0,0.0,0.0,Winter,No Holiday,Yes
1708,10/02/2018,4.382026634673881,4,1.9,74,1.2,514,-2.2,0.0,0.0,0.0,Winter,No Holiday,Yes
1709,10/02/2018,3.7376696182833684,5,1.8,75,2.0,484,-2.1,0.0,0.0,0.0,Winter,No Holiday,Yes
1710,10/02/2018,3.8918202981106265,6,1.6,78,1.6,448,-1.8,0.0,0.0,0.0,Winter,No Holiday,Yes
1711,10/02/2018,4.584967478670572,7,1.6,81,1.4,393,-1.3,0.0,0.0,0.0,Winter,No Holiday,Yes
1712,10/02/2018,5.241747015059643,8,1.6,82,1.3,349,-1.1,0.01,0.0,0.0,Winter,No Holiday,Yes
1713,10/02/2018,5.407171771460119,9,1.6,78,2.0,260,-1.8,0.17,0.0,0.0,Winter,No Holiday,Yes
1714,10/02/2018,5.4116460518550396,10,1.8,73,2.8,270,-2.5,0.69,0.0,0.0,Winter,No Holiday,Yes
1715,10/02/2018,5.4638318050256105,11,2.6,62,2.9,294,-3.9,1.12,0.0,0.0,Winter,No Holiday,Yes
1716,10/02/2018,5.517452896464707,12,2.9,53,4.7,354,-5.7,1.37,0.0,0.0,Winter,No Holiday,Yes
1717,10/02/2018,5.6937321388027,13,2.8,31,4.0,967,-12.6,1.42,0.0,0.0,Winter,No Holiday,Yes
1718,10/02/2018,5.659482215759621,14,2.2,24,4.5,1700,-16.3,1.66,0.0,0.0,Winter,No Holiday,Yes
1719,10/02/2018,5.627621113690637,15,2.0,20,4.1,1942,-18.6,1.49,0.0,0.0,Winter,No Holiday,Yes
1720,10/02/2018,5.676753802268282,16,0.3,17,4.9,2000,-21.9,0.87,0.0,0.0,Winter,No Holiday,Yes
1721,10/02/2018,5.627621113690637,17,-0.9,19,5.0,2000,-21.6,0.48,0.0,0.0,Winter,No Holiday,Yes
1722,10/02/2018,5.37989735354046,18,-2.0,15,5.6,2000,-25.2,0.13,0.0,0.0,Winter,No Holiday,Yes
1723,10/02/2018,5.0238805208462765,19,-3.1,14,5.1,2000,-26.9,0.0,0.0,0.0,Winter,No Holiday,Yes
1724,10/02/2018,4.890349128221754,20,-4.4,19,5.8,2000,-24.6,0.0,0.0,0.0,Winter,No Holiday,Yes
1725,10/02/2018,4.8283137373023015,21,-5.6,28,4.1,2000,-21.2,0.0,0.0,0.0,Winter,No Holiday,Yes
1726,10/02/2018,4.859812404361672,22,-6.2,32,3.5,2000,-20.2,0.0,0.0,0.0,Winter,No Holiday,Yes
1727,10/02/2018,4.77912349311153,23,-6.7,35,2.1,2000,-19.6,0.0,0.0,0.0,Winter,No Holiday,Yes
1728,11/02/2018,4.727387818712341,0,-6.9,36,2.1,2000,-19.5,0.0,0.0,0.0,Winter,No Holiday,Yes
1729,11/02/2018,4.564348191467836,1,-7.0,38,2.6,2000,-18.9,0.0,0.0,0.0,Winter,No Holiday,Yes
1730,11/02/2018,4.543294782270004,2,-7.0,42,1.6,2000,-17.7,0.0,0.0,0.0,Winter,No Holiday,Yes
1731,11/02/2018,4.07753744390572,3,-7.2,43,2.0,2000,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes
1732,11/02/2018,3.5553480614894135,4,-7.5,42,2.4,1998,-18.2,0.0,0.0,0.0,Winter,No Holiday,Yes
1733,11/02/2018,2.995732273553991,5,-7.8,39,2.8,2000,-19.3,0.0,0.0,0.0,Winter,No Holiday,Yes
1734,11/02/2018,3.6888794541139363,6,-8.4,33,1.4,1963,-21.8,0.0,0.0,0.0,Winter,No Holiday,Yes
1735,11/02/2018,3.713572066704308,7,-9.2,34,2.0,1945,-22.2,0.0,0.0,0.0,Winter,No Holiday,Yes
1736,11/02/2018,4.406719247264253,8,-9.4,29,1.9,1967,-24.1,0.03,0.0,0.0,Winter,No Holiday,Yes
1737,11/02/2018,4.844187086458591,9,-8.6,28,1.5,1786,-23.8,0.49,0.0,0.0,Winter,No Holiday,Yes
1738,11/02/2018,4.875197323201151,10,-6.9,21,3.4,1827,-25.6,1.16,0.0,0.0,Winter,No Holiday,Yes
1739,11/02/2018,5.049856007249537,11,-5.0,25,3.2,1853,-22.0,1.75,0.0,0.0,Winter,No Holiday,Yes
1740,11/02/2018,5.1647859739235145,12,-3.9,28,2.9,1921,-19.7,2.12,0.0,0.0,Winter,No Holiday,Yes
1741,11/02/2018,5.3612921657094255,13,-2.4,28,3.0,1953,-18.4,2.35,0.0,0.0,Winter,No Holiday,Yes
1742,11/02/2018,5.2574953720277815,14,-2.2,29,4.1,1983,-17.8,1.93,0.0,0.0,Winter,No Holiday,Yes
1743,11/02/2018,5.204006687076795,15,-2.6,31,2.7,1987,-17.4,1.36,0.0,0.0,Winter,No Holiday,Yes
1744,11/02/2018,5.170483995038151,16,-3.6,36,4.4,2000,-16.5,0.67,0.0,0.0,Winter,No Holiday,Yes
1745,11/02/2018,5.293304824724492,17,-4.2,47,2.7,2000,-13.8,0.31,0.0,0.0,Winter,No Holiday,Yes
1746,11/02/2018,5.017279836814924,18,-4.6,56,3.6,2000,-12.0,0.09,0.0,0.0,Winter,No Holiday,Yes
1747,11/02/2018,4.997212273764115,19,-5.2,66,3.1,2000,-10.5,0.0,0.0,0.0,Winter,No Holiday,Yes
1748,11/02/2018,4.852030263919617,20,-5.7,67,2.6,2000,-10.8,0.0,0.0,0.0,Winter,No Holiday,Yes
1749,11/02/2018,4.787491742782046,21,-5.6,69,2.2,1984,-10.3,0.0,0.0,0.0,Winter,No Holiday,Yes
1750,11/02/2018,4.6443908991413725,22,-5.8,57,3.2,1980,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes
1751,11/02/2018,4.5217885770490405,23,-7.0,49,3.4,1984,-15.9,0.0,0.0,0.0,Winter,No Holiday,Yes
1752,12/02/2018,4.6443908991413725,0,-7.7,52,3.2,1982,-15.8,0.0,0.0,0.0,Winter,No Holiday,Yes
1753,12/02/2018,4.248495242049359,1,-7.9,52,3.7,1961,-16.0,0.0,0.0,0.0,Winter,No Holiday,Yes
1754,12/02/2018,3.828641396489095,2,-8.3,49,2.7,2000,-17.1,0.0,0.0,0.0,Winter,No Holiday,Yes
1755,12/02/2018,3.091042453358316,3,-8.5,35,2.7,2000,-21.2,0.0,0.0,0.0,Winter,No Holiday,Yes
1756,12/02/2018,3.5263605246161616,4,-8.6,31,3.5,2000,-22.7,0.0,0.0,0.0,Winter,No Holiday,Yes
1757,12/02/2018,3.4339872044851463,5,-9.2,37,1.1,2000,-21.2,0.0,0.0,0.0,Winter,No Holiday,Yes
1758,12/02/2018,4.700480365792417,6,-9.5,36,1.5,2000,-21.8,0.0,0.0,0.0,Winter,No Holiday,Yes
1759,12/02/2018,5.4680601411351315,7,-9.5,35,1.1,2000,-22.1,0.0,0.0,0.0,Winter,No Holiday,Yes
1760,12/02/2018,6.249975242259483,8,-9.1,33,2.1,1998,-22.4,0.03,0.0,0.0,Winter,No Holiday,Yes
1761,12/02/2018,5.572154032177765,9,-8.4,28,2.2,1947,-23.7,0.49,0.0,0.0,Winter,No Holiday,Yes
1762,12/02/2018,5.087596335232384,10,-6.7,23,2.4,1938,-24.4,1.25,0.0,0.0,Winter,No Holiday,Yes
1763,12/02/2018,5.25227342804663,11,-6.1,25,2.8,1976,-22.9,1.28,0.0,0.0,Winter,No Holiday,Yes
1764,12/02/2018,5.313205979041787,12,-4.6,32,4.2,1874,-18.8,1.43,0.0,0.0,Winter,No Holiday,Yes
1765,12/02/2018,5.5093883366279774,13,-2.7,29,2.9,1961,-18.3,2.29,0.0,0.0,Winter,No Holiday,Yes
1766,12/02/2018,5.209486152841421,14,-2.4,30,3.4,1824,-17.6,2.08,0.0,0.0,Winter,No Holiday,Yes
1767,12/02/2018,5.43372200355424,15,-2.1,30,3.9,1933,-17.3,2.22,0.0,0.0,Winter,No Holiday,Yes
1768,12/02/2018,5.480638923341991,16,-2.4,33,4.5,1815,-16.5,1.55,0.0,0.0,Winter,No Holiday,Yes
1769,12/02/2018,5.666426688112432,17,-3.1,36,4.4,1988,-16.0,0.89,0.0,0.0,Winter,No Holiday,Yes
1770,12/02/2018,6.16541785423142,18,-4.4,46,3.5,2000,-14.3,0.23,0.0,0.0,Winter,No Holiday,Yes
1771,12/02/2018,5.831882477283517,19,-4.9,52,2.0,2000,-13.2,0.0,0.0,0.0,Winter,No Holiday,Yes
1772,12/02/2018,5.501258210544727,20,-4.7,55,1.7,2000,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes
1773,12/02/2018,5.537334267018537,21,-4.3,59,3.0,1239,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes
1774,12/02/2018,5.303304908059076,22,-4.2,57,1.7,2000,-11.4,0.0,0.0,0.0,Winter,No Holiday,Yes
1775,12/02/2018,4.948759890378168,23,-4.4,58,2.4,2000,-11.4,0.0,0.0,0.0,Winter,No Holiday,Yes
1776,13/02/2018,5.0689042022202315,0,-5.0,60,1.8,1995,-11.5,0.0,0.0,0.0,Winter,No Holiday,Yes
1777,13/02/2018,4.990432586778736,1,-5.5,60,1.3,1994,-12.0,0.0,0.0,0.0,Winter,No Holiday,Yes
1778,13/02/2018,4.672828834461906,2,-6.0,58,2.0,2000,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes
1779,13/02/2018,4.2626798770413155,3,-6.2,61,1.3,1992,-12.5,0.0,0.0,0.0,Winter,No Holiday,Yes
1780,13/02/2018,3.8501476017100584,4,-6.4,62,1.8,1978,-12.4,0.0,0.0,0.0,Winter,No Holiday,Yes
1781,13/02/2018,3.9512437185814275,5,-6.7,64,1.6,1981,-12.3,0.0,0.0,0.0,Winter,No Holiday,Yes
1782,13/02/2018,4.574710978503383,6,-7.1,70,1.0,1977,-11.6,0.0,0.0,0.0,Winter,No Holiday,Yes
1783,13/02/2018,5.68697535633982,7,-7.2,70,1.9,1946,-11.7,0.0,0.0,0.0,Winter,No Holiday,Yes
1784,13/02/2018,6.343880434126331,8,-7.1,68,0.6,1931,-12.0,0.03,0.0,0.0,Winter,No Holiday,Yes
1785,13/02/2018,5.655991810819852,9,-5.9,52,1.4,1935,-14.1,0.53,0.0,0.0,Winter,No Holiday,Yes
1786,13/02/2018,5.303304908059076,10,-2.4,41,1.5,1905,-13.8,1.19,0.0,0.0,Winter,No Holiday,Yes
1787,13/02/2018,5.53338948872752,11,-0.3,40,3.4,1728,-12.2,1.73,0.0,0.0,Winter,No Holiday,Yes
1788,13/02/2018,5.641907070938114,12,1.0,41,3.3,1794,-10.8,2.11,0.0,0.0,Winter,No Holiday,Yes
1789,13/02/2018,5.54907608489522,13,2.6,40,3.5,1854,-9.6,2.28,0.0,0.0,Winter,No Holiday,Yes
1790,13/02/2018,5.707110264748875,14,3.7,39,3.8,1908,-9.0,2.19,0.0,0.0,Winter,No Holiday,Yes
1791,13/02/2018,5.69035945432406,15,3.7,40,5.3,1950,-8.6,1.96,0.0,0.0,Winter,No Holiday,Yes
1792,13/02/2018,5.796057750765372,16,3.9,41,4.0,1973,-8.1,1.24,0.0,0.0,Winter,No Holiday,Yes
1793,13/02/2018,6.018593214496234,17,3.5,46,3.1,1992,-7.0,0.39,0.0,0.0,Winter,No Holiday,Yes
1794,13/02/2018,6.405228458030842,18,3.1,50,3.7,2000,-6.3,0.07,0.0,0.0,Winter,No Holiday,Yes
1795,13/02/2018,6.008813185442595,19,2.4,57,3.2,1995,-5.2,0.0,0.0,0.0,Winter,No Holiday,Yes
1796,13/02/2018,5.780743515792329,20,2.3,59,3.8,1981,-4.9,0.0,0.0,0.0,Winter,No Holiday,Yes
1797,13/02/2018,5.673323267171493,21,2.6,57,3.8,2000,-5.0,0.0,0.0,0.0,Winter,No Holiday,Yes
1798,13/02/2018,5.676753802268282,22,2.6,57,3.1,2000,-5.0,0.0,0.0,0.0,Winter,No Holiday,Yes
1799,13/02/2018,5.356586274672012,23,2.4,59,3.2,2000,-4.8,0.0,0.0,0.0,Winter,No Holiday,Yes
